raceid;circuitid;circuitname;raceyear;racedate;racetime;roundnumber;raceurl;constructorid;constructorname;driverid;drivercode;q1;q2;q3;qualifyingposition;startinggrid;finishpositionorder;finishpositiontext;status;milliseconds;points;fastestlap;fastestlaptime;fastestlapspeed;drivertotalpoints;driverrank;driverwins;constructortotalpoints;constructorrank;constructorwins
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;131;Mercedes;3;ROS;1:43.685;1:42.520;1:42.758;1;1;1;1;Finished;5572366.0;25.0;48.0;1:46.485;202.946;141.0;1;5.0;258.0;1;7.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;6;Ferrari;20;VET;1:45.062;1:44.461;1:43.966;4;3;2;2;Finished;5589062.0;18.0;49.0;1:47.028;201.917;96.0;3;0.0;177.0;2;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;10;Force India;815;PER;1:44.462;1:43.939;1:43.515;2;7;3;3;Finished;5597607.0;15.0;45.0;1:46.990;201.988;39.0;8;0.0;59.0;5;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;6;Ferrari;8;RAI;1:44.936;1:44.533;1:44.269;5;4;4;4;Finished;5605468.0;12.0;41.0;1:47.181;201.629;81.0;4;0.0;177.0;2;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;131;Mercedes;1;HAM;1:44.259;1:43.526;2:01.954;10;10;5;5;Finished;5628701.0;10.0;42.0;1:46.822;202.306;117.0;2;2.0;258.0;1;7.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;3;Williams;822;BOT;1:44.706;1:44.477;1:45.246;8;8;6;6;Finished;5633252.0;8.0;50.0;1:47.604;200.836;52.0;7;0.0;90.0;4;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;9;Red Bull;817;RIC;1:44.570;1:44.141;1:43.966;3;2;7;7;Finished;5641595.0;6.0;51.0;1:47.736;200.590;78.0;5;0.0;140.0;3;1.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;9;Red Bull;830;VER;1:44.939;1:44.387;1:45.570;9;9;8;8;Finished;5643062.0;4.0;50.0;1:46.973;202.021;54.0;6;1.0;140.0;3;1.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;10;Force India;807;HUL;1:44.860;1:44.824;NA;12;12;9;9;Finished;5650074.0;2.0;37.0;1:48.012;200.077;20.0;12;0.0;59.0;5;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;3;Williams;13;MAS;1:45.494;1:44.696;1:44.483;6;5;10;10;Finished;5657741.0;1.0;35.0;1:47.761;200.543;38.0;9;0.0;90.0;4;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;1;McLaren;18;BUT;1:45.804;NA;NA;19;19;11;11;Finished;5677183.0;0.0;50.0;1:47.622;200.802;5.0;16;0.0;24.0;7;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;15;Sauber;831;NAS;1:45.549;1:46.048;NA;16;15;12;12;+1 Lap;NA;0.0;48.0;1:47.708;200.642;0.0;21;0.0;0.0;10;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;210;Haas F1 Team;154;GRO;1:45.507;1:44.755;NA;11;11;13;13;+1 Lap;NA;0.0;48.0;1:47.943;200.205;22.0;11;0.0;22.0;8;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;4;Renault;825;MAG;1:46.348;NA;NA;21;22;14;14;+1 Lap;NA;0.0;41.0;1:49.282;197.752;6.0;15;0.0;6.0;9;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;4;Renault;835;PAL;1:46.394;NA;NA;22;21;15;15;+1 Lap;NA;0.0;48.0;1:47.583;200.875;0.0;19;0.0;6.0;9;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;210;Haas F1 Team;821;GUT;1:45.300;1:45.349;NA;15;14;16;16;+1 Lap;NA;0.0;50.0;1:47.563;200.912;0.0;18;0.0;22.0;8;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;15;Sauber;828;ERI;1:46.231;NA;NA;20;20;17;17;+1 Lap;NA;0.0;48.0;1:48.898;198.449;0.0;20;0.0;0.0;10;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;209;Manor Marussia;837;HAR;1:45.665;NA;NA;17;16;18;18;+2 Laps;NA;0.0;27.0;1:51.365;194.053;0.0;23;0.0;0.0;11;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;1;McLaren;4;ALO;1:45.525;1:45.270;NA;14;13;19;R;Gearbox;NA;0.0;27.0;1:49.101;198.080;18.0;13;0.0;24.0;7;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;209;Manor Marussia;836;WEH;1:45.750;NA;NA;18;17;20;R;Brakes;NA;0.0;33.0;1:50.571;195.447;0.0;22;0.0;0.0;11;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;5;Toro Rosso;832;SAI;1:44.827;1:45.000;NA;13;18;21;R;Suspension;NA;0.0;31.0;1:48.804;198.621;18.0;14;0.0;32.0;6;0.0
955;73;Baku City Circuit;2016;2016-06-19;13:00:00;8;http://en.wikipedia.org/wiki/2016_European_Grand_Prix;5;Toro Rosso;826;KVY;1:44.694;1:44.687;1:44.717;7;6;22;R;Suspension;NA;0.0;2.0;1:53.167;190.963;22.0;10;0.0;32.0;6;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;131;Mercedes;1;HAM;1:06.947;1:06.228;1:07.922;1;1;1;1;Finished;5258107.0;25.0;67.0;1:08.411;227.647;142.0;2;3.0;295.0;1;8.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;9;Red Bull;830;VER;1:07.131;1:06.866;1:11.153;9;8;2;2;Finished;5263826.0;18.0;69.0;1:09.618;223.700;72.0;6;1.0;168.0;3;1.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;6;Ferrari;8;RAI;1:07.240;1:06.940;1:09.901;6;4;3;3;Finished;5264131.0;15.0;66.0;1:08.876;226.110;96.0;4;0.0;192.0;2;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;131;Mercedes;3;ROS;1:06.516;1:06.403;1:08.465;2;6;4;4;Finished;5274817.0;12.0;66.0;1:08.491;227.381;153.0;1;5.0;295.0;1;8.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;9;Red Bull;817;RIC;1:07.500;1:06.840;1:09.980;7;5;5;5;Finished;5289088.0;10.0;66.0;1:08.770;226.459;88.0;5;0.0;168.0;3;1.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;1;McLaren;18;BUT;1:07.653;1:07.572;1:09.900;5;3;6;6;Finished;5295813.0;8.0;70.0;1:10.001;222.476;13.0;15;0.0;32.0;7;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;210;Haas F1 Team;154;GRO;1:07.662;1:07.850;NA;13;13;7;7;Finished;5302775.0;6.0;67.0;1:09.925;222.718;28.0;10;0.0;28.0;8;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;5;Toro Rosso;832;SAI;1:07.618;NA;NA;15;15;8;8;Finished;5305507.0;4.0;68.0;1:10.138;222.042;22.0;12;0.0;36.0;6;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;3;Williams;822;BOT;1:07.148;1:06.911;1:10.440;8;7;9;9;+1 Lap;NA;2.0;55.0;1:10.210;221.814;54.0;7;0.0;92.0;4;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;209;Manor Marussia;836;WEH;1:07.565;1:07.700;NA;12;12;10;10;+1 Lap;NA;1.0;67.0;1:10.859;219.782;1.0;17;0.0;1.0;10;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;210;Haas F1 Team;821;GUT;1:07.660;1:07.578;NA;11;11;11;11;+1 Lap;NA;0.0;55.0;1:09.694;223.456;0.0;19;0.0;28.0;8;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;4;Renault;835;PAL;1:07.965;NA;NA;18;19;12;12;+1 Lap;NA;0.0;53.0;1:10.228;221.757;0.0;20;0.0;6.0;9;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;15;Sauber;831;NAS;1:08.446;NA;NA;22;21;13;13;+1 Lap;NA;0.0;46.0;1:10.415;221.168;0.0;22;0.0;0.0;11;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;4;Renault;825;MAG;1:07.941;NA;NA;17;17;14;14;+1 Lap;NA;0.0;56.0;1:10.450;221.058;6.0;16;0.0;6.0;9;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;15;Sauber;828;ERI;1:08.418;NA;NA;21;18;15;15;+1 Lap;NA;0.0;58.0;1:10.704;220.264;0.0;21;0.0;0.0;11;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;209;Manor Marussia;837;HAR;1:08.026;NA;NA;19;20;16;16;+1 Lap;NA;0.0;66.0;1:10.342;221.398;0.0;23;0.0;1.0;10;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;10;Force India;815;PER;1:07.657;NA;NA;16;16;17;17;Brakes;NA;0.0;66.0;1:10.120;222.099;39.0;8;0.0;59.0;5;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;1;McLaren;4;ALO;1:07.671;1:08.154;NA;14;14;18;18;Battery;NA;0.0;44.0;1:11.020;219.284;18.0;14;0.0;32.0;7;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;10;Force India;807;HUL;1:07.385;1:07.257;1:09.285;3;2;19;19;Brakes;NA;0.0;53.0;1:10.309;221.502;20.0;13;0.0;59.0;5;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;3;Williams;13;MAS;1:07.419;1:07.145;1:11.977;10;0;20;20;Brakes;NA;0.0;59.0;1:09.899;222.801;38.0;9;0.0;92.0;4;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;6;Ferrari;20;VET;1:06.761;1:06.602;1:09.781;4;9;21;R;Tyre;NA;0.0;10.0;1:11.441;217.992;96.0;3;0.0;192.0;2;0.0
956;70;Red Bull Ring;2016;2016-07-03;12:00:00;9;http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix;5;Toro Rosso;826;KVY;1:08.409;NA;NA;20;0;22;R;Retired;NA;0.0;2.0;1:18.302;198.891;22.0;11;0.0;36.0;6;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;131;Mercedes;1;HAM;1:30.739;1:29.243;1:29.287;1;1;1;1;Finished;5695831.0;25.0;45.0;1:35.771;221.440;167.0;2;4.0;335.0;1;9.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;9;Red Bull;830;VER;1:31.305;1:30.697;1:30.313;3;3;2;2;Finished;5704081.0;18.0;41.0;1:36.407;219.979;90.0;6;1.0;198.0;3;1.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;131;Mercedes;3;ROS;1:30.724;1:29.970;1:29.606;2;2;3;3;Finished;5712742.0;15.0;44.0;1:35.548;221.957;168.0;1;5.0;335.0;1;9.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;9;Red Bull;817;RIC;1:31.684;1:31.319;1:30.618;4;4;4;4;Finished;5722042.0;12.0;52.0;1:36.013;220.882;100.0;4;0.0;198.0;3;1.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;6;Ferrari;8;RAI;1:31.326;1:31.385;1:30.881;5;5;5;5;Finished;5765574.0;10.0;39.0;1:36.994;218.648;106.0;3;0.0;204.0;2;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;10;Force India;815;PER;1:32.336;1:31.875;NA;11;10;6;6;Finished;5772772.0;8.0;35.0;1:37.900;216.625;47.0;8;0.0;73.0;5;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;10;Force India;807;HUL;1:32.349;1:31.770;1:32.172;9;8;7;7;Finished;5773543.0;6.0;51.0;1:37.618;217.250;26.0;11;0.0;73.0;5;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;5;Toro Rosso;832;SAI;1:32.115;1:31.708;1:31.989;8;7;8;8;Finished;5781689.0;4.0;43.0;1:37.401;217.734;26.0;12;0.0;41.0;6;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;6;Ferrari;20;VET;1:31.606;1:30.711;1:31.490;6;11;9;9;Finished;5787485.0;2.0;44.0;1:36.933;218.786;98.0;5;0.0;204.0;2;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;5;Toro Rosso;826;KVY;1:32.553;1:32.306;NA;15;15;10;10;Finished;5788431.0;1.0;35.0;1:37.667;217.141;23.0;13;0.0;41.0;6;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;3;Williams;13;MAS;1:32.146;1:32.002;NA;12;12;11;11;+1 Lap;NA;0.0;40.0;1:36.141;220.588;38.0;9;0.0;92.0;4;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;1;McLaren;18;BUT;1:32.788;NA;NA;17;17;12;12;+1 Lap;NA;0.0;36.0;1:37.907;216.609;13.0;15;0.0;32.0;7;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;1;McLaren;4;ALO;1:32.281;1:31.740;1:32.343;10;9;13;13;+1 Lap;NA;0.0;43.0;1:35.669;221.676;18.0;14;0.0;32.0;7;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;3;Williams;822;BOT;1:31.913;1:31.478;1:31.557;7;6;14;14;+1 Lap;NA;0.0;45.0;1:37.383;217.775;54.0;7;0.0;92.0;4;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;15;Sauber;831;NAS;1:33.544;NA;NA;21;21;15;15;+1 Lap;NA;0.0;43.0;1:38.710;214.847;0.0;22;0.0;0.0;11;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;210;Haas F1 Team;821;GUT;1:32.237;1:32.241;NA;14;14;16;16;+1 Lap;NA;0.0;44.0;1:37.713;217.039;0.0;19;0.0;28.0;8;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;4;Renault;825;MAG;1:32.729;1:37.060;NA;16;16;17;17;Gearbox;NA;0.0;43.0;1:37.619;217.248;6.0;16;0.0;6.0;9;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;4;Renault;835;PAL;1:32.905;NA;NA;18;18;18;R;Gearbox;NA;0.0;36.0;1:39.755;212.596;0.0;20;0.0;6.0;9;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;209;Manor Marussia;837;HAR;1:33.098;NA;NA;19;19;19;R;Spun off;NA;0.0;23.0;1:41.380;209.189;0.0;23;0.0;1.0;10;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;210;Haas F1 Team;154;GRO;1:32.283;1:32.050;NA;13;13;20;R;Retired;NA;0.0;14.0;1:55.507;183.604;28.0;10;0.0;28.0;8;0.0
957;9;Silverstone Circuit;2016;2016-07-10;12:00:00;10;http://en.wikipedia.org/wiki/2016_British_Grand_Prix;209;Manor Marussia;836;WEH;1:33.151;NA;NA;20;20;22;R;Spun off;NA;0.0;4.0;2:48.804;125.634;1.0;17;0.0;1.0;10;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;131;Mercedes;1;HAM;1:34.210;1:24.836;1:20.108;2;2;1;1;Finished;6030115.0;25.0;69.0;1:23.849;188.095;192.0;1;5.0;378.0;1;10.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;131;Mercedes;3;ROS;1:33.302;1:22.806;1:19.965;1;1;2;2;Finished;6032092.0;18.0;60.0;1:23.670;188.497;186.0;2;5.0;378.0;1;10.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;9;Red Bull;817;RIC;1:39.968;1:23.234;1:20.280;3;3;3;3;Finished;6057654.0;15.0;60.0;1:24.608;186.407;115.0;3;0.0;223.0;3;1.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;6;Ferrari;20;VET;1:35.718;1:24.082;1:20.874;5;5;4;4;Finished;6058328.0;12.0;59.0;1:24.383;186.904;110.0;5;0.0;224.0;2;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;9;Red Bull;830;VER;1:40.424;1:22.660;1:20.557;4;4;5;5;Finished;6078774.0;10.0;40.0;1:24.687;186.234;100.0;6;1.0;223.0;3;1.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;6;Ferrari;8;RAI;1:36.853;1:25.435;NA;14;14;6;6;Finished;6079159.0;8.0;52.0;1:23.086;189.822;114.0;4;0.0;224.0;2;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;1;McLaren;4;ALO;1:35.165;1:23.816;1:21.211;7;7;7;7;+1 Lap;NA;6.0;62.0;1:24.958;185.639;24.0;13;0.0;38.0;7;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;5;Toro Rosso;832;SAI;1:36.115;1:24.734;1:21.131;6;6;8;8;+1 Lap;NA;4.0;67.0;1:25.103;185.323;30.0;10;0.0;45.0;6;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;3;Williams;822;BOT;1:42.758;1:24.506;1:22.182;10;10;9;9;+1 Lap;NA;2.0;59.0;1:25.273;184.954;56.0;7;0.0;94.0;4;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;10;Force India;807;HUL;1:41.471;1:23.901;1:21.823;9;9;10;10;+1 Lap;NA;1.0;69.0;1:25.392;184.696;27.0;12;0.0;74.0;5;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;10;Force India;815;PER;1:41.411;1:25.416;NA;13;13;11;11;+1 Lap;NA;0.0;65.0;1:25.021;185.502;47.0;8;0.0;74.0;5;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;4;Renault;835;PAL;1:43.965;NA;NA;17;17;12;12;+1 Lap;NA;0.0;41.0;1:25.743;183.940;0.0;20;0.0;6.0;9;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;210;Haas F1 Team;821;GUT;1:38.959;1:26.189;NA;15;15;13;13;+1 Lap;NA;0.0;39.0;1:25.955;183.486;0.0;19;0.0;28.0;8;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;210;Haas F1 Team;154;GRO;1:35.906;1:24.941;NA;11;11;14;14;+1 Lap;NA;0.0;56.0;1:25.958;183.480;28.0;11;0.0;28.0;8;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;4;Renault;825;MAG;1:44.543;NA;NA;19;19;15;15;+1 Lap;NA;0.0;39.0;1:26.230;182.901;6.0;16;0.0;6.0;9;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;5;Toro Rosso;826;KVY;1:36.714;1:25.301;NA;12;12;16;16;+1 Lap;NA;0.0;48.0;1:24.669;186.273;23.0;14;0.0;45.0;6;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;15;Sauber;831;NAS;1:37.772;1:27.063;NA;16;16;17;17;+1 Lap;NA;0.0;66.0;1:25.676;184.084;0.0;22;0.0;0.0;11;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;3;Williams;13;MAS;1:43.999;NA;NA;18;18;18;18;+2 Laps;NA;0.0;68.0;1:25.296;184.904;38.0;9;0.0;94.0;4;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;209;Manor Marussia;836;WEH;1:47.343;NA;NA;21;20;19;19;+2 Laps;NA;0.0;47.0;1:26.524;182.280;1.0;17;0.0;1.0;10;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;15;Sauber;828;ERI;1:46.984;NA;NA;20;22;20;20;+2 Laps;NA;0.0;47.0;1:25.475;184.517;0.0;21;0.0;0.0;11;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;209;Manor Marussia;837;HAR;1:50.189;NA;NA;22;21;21;21;+2 Laps;NA;0.0;64.0;1:27.791;179.649;0.0;23;0.0;1.0;10;0.0
958;11;Hungaroring;2016;2016-07-24;12:00:00;11;http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix;1;McLaren;18;BUT;1:37.983;1:24.456;1:21.597;8;8;22;R;Oil leak;NA;0.0;9.0;1:26.744;181.817;13.0;15;0.0;38.0;7;0.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;131;Mercedes;1;HAM;1:15.243;1:14.748;1:14.470;2;2;1;1;Finished;5444200.0;25.0;52.0;1:18.746;209.107;217.0;1;6.0;415.0;1;11.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;9;Red Bull;817;RIC;1:15.591;1:15.545;1:14.726;3;3;2;2;Finished;5451196.0;18.0;48.0;1:18.442;209.918;133.0;3;0.0;256.0;2;1.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;9;Red Bull;830;VER;1:15.875;1:15.124;1:14.834;4;4;3;3;Finished;5457613.0;15.0;47.0;1:18.910;208.673;115.0;6;1.0;256.0;2;1.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;131;Mercedes;3;ROS;1:15.485;1:14.839;1:14.363;1;1;4;4;Finished;5460045.0;12.0;51.0;1:19.122;208.114;198.0;2;5.0;415.0;1;11.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;6;Ferrari;20;VET;1:15.927;1:15.630;1:15.315;6;6;5;5;Finished;5476770.0;10.0;48.0;1:18.710;209.203;120.0;5;0.0;242.0;3;0.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;6;Ferrari;8;RAI;1:15.752;1:15.242;1:15.142;5;5;6;6;Finished;5481223.0;8.0;36.0;1:19.572;206.937;122.0;4;0.0;242.0;3;0.0
959;10;Hockenheimring;2016;2016-07-31;12:00:00;12;http://en.wikipedia.org/wiki/2016_German_Grand_Prix;10;Force India;807;HUL;1:16.301;1:15.623;1:15.510;7;8;7;7;Finished;5514249.0;6.0;46.0;1:20.056;205.686;33.0;10;0.0;81.0;5;0.0
